数据生成时间：2019-09-04 16:37
数据生成条件：
1. 时间范围：20190901至20190903
2. 时间单位：分日
3. 推广设备：移动设备，计算机
4. 投放网络：全部

账户,日期,推广计划,推广单元,关键词,搜索词,账户添加状态,展现,点击,消费,平均点击价格,网页转化,商桥转化
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","[疙瘩]旁边","肛门旁边长疙瘩","肛门旁边长硬包图片","已添加",1,1,3.88,3.88,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","肿块","肛门内肿块","肛门脓肿图片","已添加",2,1,7.25,7.25,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","[疙瘩]硬口","肛门口长了个硬疙瘩","肛门里长了个硬疙瘩","已添加",1,1,8.72,8.72,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","硬块附近","肛门附近有硬块","女生靠近肛门的位置有硬块","未添加",1,1,11.57,11.57,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","[包]屁眼","屁眼长包","皮股周围起包块是什病","未添加",1,1,10.87,10.87,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","泡","肛门起泡","肛门旁边长个水泡很疼","未添加",1,1,1.96,1.96,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","[肉球]旁边","肛门旁边长了一块肉","肛门两边肿了一块","未添加",2,1,16.25,16.25,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","[肉球]屁眼球","女性屁眼长了个小肉球","屁眼上长了个肉球怎么办","已添加",1,1,2.80,2.80,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","[疙瘩]肉有","肛门有一个肉疙瘩","肛门处长了一个肉疙瘩是怎么回事","未添加",1,1,9.76,9.76,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门异物2","肛门长肉球会消失吗","肛门长肉球会消失吗","肛门肉球会自己消失吗","已添加",1,1,5.89,5.89,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门老是痒怎么回事","肛门发痒怎么回事","肛门瘙痒是怎么回事","已添加",3,1,5.62,5.62,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒是什么原因","屁眼痒是什么原因","屁眼痒是什么原因呢","未添加",22,9,89.93,9.99,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒是什么原因","屁眼痒是什么原因","屁眼会痒什原因","未添加",1,1,10.09,10.09,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门周围痒怎么回事","肛门周围痒怎么回事","肛门瘙痒湿","已添加",1,1,5.96,5.96,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门痒是啥原因","肛门瘙痒是何原因","肛门瘙痒是怎么回事","已添加",21,1,15.95,15.95,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门痒是啥原因","肛门瘙痒是何原因","肛门周围瘙痒是怎么回事","已添加",1,1,19.39,19.39,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门痒是啥原因","肛门瘙痒是何原因","肛门周围痒是怎么了","已添加",1,1,3.05,3.05,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门痒是啥原因","肛门痒什么原因","肛门痒是什么原因","已添加",2,1,5.72,5.72,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门处瘙痒怎么回事","肛门瘙痒是怎么回事","肛门瘙痒是怎么回事","已添加",9,2,10.01,5.01,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门处瘙痒怎么回事","肛门瘙痒是怎么回事","肛门很干燥很痒","未添加",1,1,6.75,6.75,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门瘙痒原因","肛门骚痒是什么原因","肛门痒是怎么回事","已添加",4,1,2.27,2.27,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门瘙痒原因","肛门瘙痒是什么原因","肛门瘙痒是怎么回事","已添加",17,4,42.96,10.74,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门瘙痒原因","肛门瘙痒是什么原因","肛门瘙痒是什么原因","已添加",1,1,11.98,11.98,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门瘙痒原因","肛门瘙痒是什么原因","肛门痒是什么原因","已添加",3,1,3.46,3.46,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","女性肛门瘙痒怎么回事","女性肛门瘙痒怎么回事","女性肛门瘙痒怎么办","已添加",4,1,6.21,6.21,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼里面痒是怎么回事","屁眼里面痒是怎么回事","屁眼痒痒的怎么回事","已添加",8,1,3.79,3.79,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","肛门庠是什么原因","肛门周围痒是啥原因","屁股痒怎么回事","已添加",1,1,3.60,3.60,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒怎么回事","屁眼痒怎么回事","屁眼痒是什么原因呢","未添加",1,1,1.61,1.61,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒怎么回事","屁眼痒是怎么回事","屁眼痒是什么原因呢","未添加",9,1,20.98,20.98,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒怎么回事","屁眼痒痒的怎么回事","屁眼痒是什么原因呢","未添加",5,2,9.38,4.69,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒怎么回事","屁眼痒痒的怎么回事","屁眼旁边里面有硬包块不疼不痒","未添加",1,1,4.35,4.35,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒怎么回事","屁眼痒痒的怎么回事","肛门瘙痒是怎么回事","已添加",11,2,6.50,3.25,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","屁眼痒怎么回事","屁眼瘙痒怎么回事","为什么屁眼一直很痒怎么办","未添加",1,1,11.54,11.54,0,0
"远大肛肠医院12","2019-09-01","新加广泛-SY-肛门瘙痒-疑问","晚上肛门痒怎么回事","晚上肛门瘙痒怎么回事","晚上肛门瘙痒怎么回事","已添加",2,1,3.77,3.77,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","产后肛门疼痛","产后上大便肛门疼痛感觉还有便便没拉完","未添加",1,1,2.67,2.67,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","大便过后肛门疼痛","为何拉完大便肛门会疼","未添加",2,1,4.71,4.71,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门疼痛痒","屁眼痒是什么原因呢","未添加",4,1,5.94,5.94,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门右侧疼痛","肛门旁边长个水泡很疼","未添加",1,1,3.84,3.84,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门有时刺痛","肛门感觉有刺一样","未添加",2,1,3.49,3.49,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门周围发红疼痛","肛门两边红红的还疼","未添加",1,1,7.39,7.39,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门涨痛是为什么","肚门坠胀怎么回事","未添加",1,1,4.39,4.39,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门痛是什么毛病","肛门疼痛是什么原因引起的","已添加",3,1,6.43,6.43,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门痛是什么毛病","收缩肛门都会有的痛什么问题","未添加",1,1,8.16,8.16,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","肛门疼痛灼热","感觉肛门里有灼热疼痛感如何治疗","未添加",1,1,11.39,11.39,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","怎样缓解肛门疼痛","便秘肛门疼痛涂什么药?","未添加",1,1,4.34,4.34,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛+新+","肛门疼痛+低价","怎么缓解肛门疼痛","痔疮疼痛怎么治疗","已添加",1,1,7.52,7.52,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TG-[脱肛]-疑问","肛门脱出一半是怎么回事","肛门脱落是怎么回事","肠子从肛门掉出来了怎么办","未添加",3,1,3.25,3.25,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","肛门+肉球","肛门外面有个小肉球","肛门长了庤苍怎么办?","未添加",1,1,3.66,3.66,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","肛门+肉球","肛门周围长了肉球","外疮小肉球能消掉吗","未添加",9,1,1.12,1.12,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼外面痒","肛门瘙痒是怎么回事","已添加",3,1,4.96,4.96,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼处长了个肉疙瘩","肛门处长了一个肉疙瘩是怎么回事","未添加",3,1,2.20,2.20,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼处长了个小肉球","屁眼上长了一个小肉球","已添加",1,1,10.73,10.73,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼旁边长了个疙瘩","屁眼长了个痒痒的","未添加",1,1,6.69,6.69,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼旁边长了个肉疙瘩","肛门有个软软的肉疙瘩","已添加",1,1,9.11,9.11,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼外边长了个肉球是什么","肛门长一块肉","已添加",1,1,6.94,6.94,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼有肉球","肛门有肉突出图片","已添加",1,1,4.40,4.40,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼有个肉疙瘩","肛门处长了一个肉疙瘩是怎么回事","未添加",6,1,10.61,10.61,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼有个肉疙瘩","屁眼上长了肉疙瘩","已添加",3,2,18.29,9.15,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼有个肉疙瘩","屁眼长了个小疙瘩","已添加",1,1,2.18,2.18,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼里长了个小肉球","屁眼外息肉","未添加",1,1,5.15,5.15,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁股上长了个肉球","屁股上长了个肉球","已添加",8,1,1.74,1.74,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼上有个小肉球","屁眼上有个小肉球","已添加",1,1,14.12,14.12,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼肉球","屁眼多块肉怎么能消","未添加",1,1,9.28,9.28,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼肉疙瘩","肛门外有个小肉疙瘩","已添加",5,1,5.34,5.34,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼肉疙瘩","女生屁眼长个疙瘩","未添加",1,1,7.20,7.20,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼肉疙瘩","肛门处长了一个肉疙瘩是怎么回事","未添加",2,1,9.55,9.55,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼上长了个肉球是怎么回事","屁眼上长了个肉球怎么办","已添加",7,1,1.37,1.37,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼上长了个肉球","屁眼长了个包","已添加",1,1,16.41,16.41,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼上长了个肉球","肛门处长了一个肉疙瘩是怎么回事","未添加",3,1,6.76,6.76,0,0
"远大肛肠医院12","2019-09-01","新加广泛-YW-肛门+异物+肉球+","屁眼+肉球","屁眼旁边长个肉疙瘩","屁眼旁边有个疙瘩","已添加",1,1,3.44,3.44,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门胀痛怎么回事","肛门胀痛怎么回事","肛门有坠胀感是怎么回事","已添加",1,1,4.23,4.23,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门胀痛怎么回事","肛门胀痛怎么回事","肛门右边疼是什么原因","未添加",1,1,3.37,3.37,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门胀痛怎么回事","肛门涨疼是怎么回事","肛门少量漏屎的原因","未添加",1,1,2.96,2.96,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门+痛+怎么回事","肛门口痛是怎么回事","肛门口痛是怎么回事","已添加",1,1,5.01,5.01,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门+痛+短语","拉肚子肛门痛","拉肚子拉到肛门痛后有便血","未添加",1,1,5.00,5.00,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门+痛+原因","肛门胀痛什么原因","波涨反胃是什么原因","未添加",1,1,4.59,4.59,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门痛怎么回事","肛门痛怎么回事","腔门痛是怎么回事","未添加",1,1,10.95,10.95,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门痛怎么回事","肛门痛怎么回事","便秘肛门疼痛擦什么药","未添加",1,1,3.38,3.38,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼是怎么回事","肛门痛的厉害怎么办","未添加",1,1,8.77,8.77,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼怎么回事","肛门疼痛是什么原因引起的","已添加",6,4,32.02,8.01,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼怎么回事","肛门痛是怎么回事?","未添加",1,1,21.41,21.41,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼怎么回事","拉大便后肛门痛怎么办","未添加",1,1,4.27,4.27,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼怎么回事","肛门紧缩疼痛怎么办","未添加",1,1,7.14,7.14,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼痛是怎么回事啊","肛门疼痛是什么原因引起的","已添加",6,1,9.22,9.22,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼痛是怎么回事啊","肛门痛","已添加",1,1,10.95,10.95,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门疼怎么回事","肛门疼痛是怎么回事啊","肛门疼痛","已添加",2,1,6.81,6.81,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门+痛+长尾","拉肚子拉到肛门痛","拉肚子拉到肛门痛","已添加",1,1,4.21,4.21,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-疑问","肛门+痛+长尾","小肚子连着肛门坠痛","老觉得小肚子坠胀","未添加",1,1,8.83,8.83,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门四周疼痛","肛门收缩疼痛","肛门收缩疼痛是怎么回事","未添加",1,1,3.50,3.50,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门四周疼痛","肛门收缩很疼","肛门收缩痛是怎么回事","未添加",2,1,3.32,3.32,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门坠胀疼痛怎么办","肛门坠胀","肛门坠胀","已添加",6,1,10.82,10.82,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门坠胀疼痛怎么办","肛门坠胀","肛门下坠是什么原因造成的?怎么治疗?","未添加",1,1,2.61,2.61,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门坠胀疼痛怎么办","肛门坠胀是什么原因","肛门坠胀是什么原因","已添加",2,1,8.52,8.52,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门坠胀疼痛怎么办","肛门坠胀是什么原因","肛门胀总想大便是什么原因","未添加",1,1,3.02,3.02,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门痛治疗","肛门痛怎么办","肛门怕风不舒服怎么治疗","未添加",1,1,3.67,3.67,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","大便干燥肛门疼痛","大便干拉出来痛","拉不出便便还痛","未添加",1,1,1.36,1.36,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","大便干燥肛门疼痛","大便干拉出来痛","大便干燥拉不出来怎么办","已添加",19,4,15.06,3.77,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","大便干燥肛门疼痛","大便干拉出来痛","拉屎太硬拉不出怎么办","未添加",1,1,8.15,8.15,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","大便屁股好痛","大便后肛门疼","大便后肛门痛","已添加",1,1,6.19,6.19,0,0
"远大肛肠医院12","2019-09-01","新加广泛-TT-肛门疼痛-短语","肛门内左侧胀痛","肛门内刺痛","肛门阵痛是什么原因","未添加",1,1,8.33,8.33,0,0
